17.07.2023 08:35:47: 
17.07.2023 09:10:59: Voltage:2,93;MaxVoltage:9,9;MinVoltage:0,08;Ampere:8,86;MaxAmpere:26,17;MinAmpere:0,21;Temperature:3,65;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:01: Voltage:4,85;MaxVoltage:9,9;MinVoltage:0,08;Ampere:13,84;MaxAmpere:26,17;MinAmpere:0,21;Temperature:5,7;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:03: Voltage:6,66;MaxVoltage:9,9;MinVoltage:0,08;Ampere:18,77;MaxAmpere:26,17;MinAmpere:0,21;Temperature:7,43;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:05: Voltage:8,33;MaxVoltage:9,9;MinVoltage:0,08;Ampere:23,02;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,98;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:07: Voltage:9,48;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,34;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,78;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:09: Voltage:9,87;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,88;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,8;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:11: Voltage:9,47;MaxVoltage:9,9;MinVoltage:0,08;Ampere:24,53;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,03;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:13: Voltage:8,28;MaxVoltage:9,9;MinVoltage:0,08;Ampere:21,19;MaxAmpere:26,17;MinAmpere:0,21;Temperature:7,66;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:15: Voltage:6,73;MaxVoltage:9,9;MinVoltage:0,08;Ampere:16,46;MaxAmpere:26,17;MinAmpere:0,21;Temperature:5,84;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:17: Voltage:4,82;MaxVoltage:9,9;MinVoltage:0,08;Ampere:11,6;MaxAmpere:26,17;MinAmpere:0,21;Temperature:3,94;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:19: Voltage:2,95;MaxVoltage:9,9;MinVoltage:0,08;Ampere:6,43;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,14;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:21: Voltage:1,3;MaxVoltage:9,9;MinVoltage:0,08;Ampere:2,72;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,9;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:24: Voltage:0,31;MaxVoltage:9,9;MinVoltage:0,08;Ampere:0,79;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,27;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:26: Voltage:0,19;MaxVoltage:9,9;MinVoltage:0,08;Ampere:0,76;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,39;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:28: Voltage:0,68;MaxVoltage:9,9;MinVoltage:0,08;Ampere:2,68;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,26;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:30: Voltage:2,01;MaxVoltage:9,9;MinVoltage:0,08;Ampere:6,17;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,65;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:32: Voltage:3,73;MaxVoltage:9,9;MinVoltage:0,08;Ampere:10,76;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,51;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:34: Voltage:5,63;MaxVoltage:9,9;MinVoltage:0,08;Ampere:16,23;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,5;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:36: Voltage:7,47;MaxVoltage:9,9;MinVoltage:0,08;Ampere:20,57;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,22;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:38: Voltage:8,96;MaxVoltage:9,9;MinVoltage:0,08;Ampere:24,43;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,41;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:40: Voltage:9,72;MaxVoltage:9,9;MinVoltage:0,08;Ampere:26,01;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,91;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:42: Voltage:9,71;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,67;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,46;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:44: Voltage:9,02;MaxVoltage:9,9;MinVoltage:0,08;Ampere:23,11;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,53;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:46: Voltage:7,6;MaxVoltage:9,9;MinVoltage:0,08;Ampere:19,1;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,9;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:48: Voltage:5,74;MaxVoltage:9,9;MinVoltage:0,08;Ampere:14,3;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,89;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:50: Voltage:3,79;MaxVoltage:9,9;MinVoltage:0,08;Ampere:8,87;MaxAmpere:26,17;MinAmpere:0,21;Temperature:3,08;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:52: Voltage:2,11;MaxVoltage:9,9;MinVoltage:0,08;Ampere:4,64;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,39;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:54: Voltage:0,82;MaxVoltage:9,9;MinVoltage:0,08;Ampere:1,73;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,44;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:56: Voltage:0,21;MaxVoltage:9,9;MinVoltage:0,08;Ampere:0,55;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,09;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:11:58: Voltage:0,39;MaxVoltage:9,9;MinVoltage:0,08;Ampere:1,25;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,65;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:00: Voltage:1,21;MaxVoltage:9,9;MinVoltage:0,08;Ampere:4,2;MaxAmpere:26,17;MinAmpere:0,19;Temperature:1,89;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:02: Voltage:2,85;MaxVoltage:9,9;MinVoltage:0,08;Ampere:8,21;MaxAmpere:26,17;MinAmpere:0,19;Temperature:3,58;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:04: Voltage:4,74;MaxVoltage:9,9;MinVoltage:0,08;Ampere:13,51;MaxAmpere:26,17;MinAmpere:0,19;Temperature:5,56;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:06: Voltage:6,54;MaxVoltage:9,9;MinVoltage:0,08;Ampere:18,32;MaxAmpere:26,17;MinAmpere:0,19;Temperature:7,37;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:08: Voltage:8,29;MaxVoltage:9,9;MinVoltage:0,08;Ampere:22,57;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,81;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:10: Voltage:9,34;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,28;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,7;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:12: Voltage:9,87;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,85;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,82;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:14: Voltage:9,48;MaxVoltage:9,9;MinVoltage:0,08;Ampere:24,56;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,1;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:16: Voltage:8,49;MaxVoltage:9,9;MinVoltage:0,08;Ampere:21,57;MaxAmpere:26,17;MinAmpere:0,19;Temperature:7,76;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:18: Voltage:6,81;MaxVoltage:9,9;MinVoltage:0,08;Ampere:16,87;MaxAmpere:26,17;MinAmpere:0,19;Temperature:5,94;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:20: Voltage:4,85;MaxVoltage:9,9;MinVoltage:0,08;Ampere:11,76;MaxAmpere:26,17;MinAmpere:0,19;Temperature:4;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:22: Voltage:3,05;MaxVoltage:9,9;MinVoltage:0,08;Ampere:6,69;MaxAmpere:26,17;MinAmpere:0,19;Temperature:2,32;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:24: Voltage:1,46;MaxVoltage:9,9;MinVoltage:0,08;Ampere:2,8;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,85;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:26: Voltage:0,46;MaxVoltage:9,9;MinVoltage:0,08;Ampere:0,8;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,27;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:28: Voltage:0,09;MaxVoltage:9,9;MinVoltage:0,08;Ampere:0,54;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,33;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:30: Voltage:0,65;MaxVoltage:9,9;MinVoltage:0,08;Ampere:2,55;MaxAmpere:26,17;MinAmpere:0,19;Temperature:1,07;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:32: Voltage:1,97;MaxVoltage:9,9;MinVoltage:0,08;Ampere:5,8;MaxAmpere:26,17;MinAmpere:0,19;Temperature:2,68;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:34: Voltage:3,72;MaxVoltage:9,9;MinVoltage:0,08;Ampere:10,61;MaxAmpere:26,17;MinAmpere:0,19;Temperature:4,42;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:36: Voltage:5,5;MaxVoltage:9,9;MinVoltage:0,08;Ampere:15,96;MaxAmpere:26,17;MinAmpere:0,19;Temperature:6,37;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:38: Voltage:7,43;MaxVoltage:9,9;MinVoltage:0,08;Ampere:20,32;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,14;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:40: Voltage:8,88;MaxVoltage:9,9;MinVoltage:0,08;Ampere:24,11;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,38;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:42: Voltage:9,73;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,82;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,83;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:44: Voltage:9,84;MaxVoltage:9,91;MinVoltage:0,08;Ampere:25,63;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,64;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:46: Voltage:9,1;MaxVoltage:9,91;MinVoltage:0,08;Ampere:23,29;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,57;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:48: Voltage:7,78;MaxVoltage:9,91;MinVoltage:0,08;Ampere:19,61;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,01;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:50: Voltage:5,88;MaxVoltage:9,91;MinVoltage:0,08;Ampere:14,71;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,06;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:52: Voltage:4;MaxVoltage:9,91;MinVoltage:0,08;Ampere:9,6;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,14;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:54: Voltage:2,21;MaxVoltage:9,91;MinVoltage:0,08;Ampere:5,08;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,59;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:56: Voltage:0,85;MaxVoltage:9,91;MinVoltage:0,08;Ampere:1,57;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,49;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:12:58: Voltage:0,22;MaxVoltage:9,91;MinVoltage:0,08;Ampere:0,32;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,17;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:00: Voltage:0,24;MaxVoltage:9,91;MinVoltage:0,08;Ampere:1,06;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,63;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:02: Voltage:1,19;MaxVoltage:9,91;MinVoltage:0,08;Ampere:3,83;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,78;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:04: Voltage:2,59;MaxVoltage:9,91;MinVoltage:0,08;Ampere:7,94;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,46;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:06: Voltage:4,52;MaxVoltage:9,91;MinVoltage:0,08;Ampere:13,07;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,36;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:08: Voltage:6,47;MaxVoltage:9,91;MinVoltage:0,08;Ampere:18,24;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,17;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:10: Voltage:8,16;MaxVoltage:9,91;MinVoltage:0,08;Ampere:22,49;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,8;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:12: Voltage:9,39;MaxVoltage:9,91;MinVoltage:0,08;Ampere:25,06;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,59;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:14: Voltage:9,86;MaxVoltage:9,91;MinVoltage:0,08;Ampere:25,92;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,87;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:16: Voltage:9,47;MaxVoltage:9,91;MinVoltage:0,08;Ampere:24,74;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,2;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:18: Voltage:8,58;MaxVoltage:9,91;MinVoltage:0,08;Ampere:21,69;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,9;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:20: Voltage:6,83;MaxVoltage:9,91;MinVoltage:0,08;Ampere:17,05;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,15;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:22: Voltage:5,06;MaxVoltage:9,91;MinVoltage:0,08;Ampere:12,13;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,21;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:24: Voltage:3,1;MaxVoltage:9,91;MinVoltage:0,08;Ampere:7,24;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,36;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:26: Voltage:1,58;MaxVoltage:9,91;MinVoltage:0,08;Ampere:3,33;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,03;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:28: Voltage:0,44;MaxVoltage:9,91;MinVoltage:0,08;Ampere:0,75;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,2;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:30: Voltage:0,11;MaxVoltage:9,91;MinVoltage:0,08;Ampere:0,41;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,2;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:32: Voltage:0,6;MaxVoltage:9,91;MinVoltage:0,08;Ampere:2,09;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,11;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:34: Voltage:1,78;MaxVoltage:9,91;MinVoltage:0,08;Ampere:5,65;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,48;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:36: Voltage:3,52;MaxVoltage:9,91;MinVoltage:0,08;Ampere:10,24;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,33;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:38: Voltage:5,47;MaxVoltage:9,91;MinVoltage:0,08;Ampere:15,56;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,21;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:40: Voltage:7,25;MaxVoltage:9,91;MinVoltage:0,08;Ampere:20,37;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,99;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:42: Voltage:8,76;MaxVoltage:9,91;MinVoltage:0,08;Ampere:23,96;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,34;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:44: Voltage:9,73;MaxVoltage:9,91;MinVoltage:0,08;Ampere:25,61;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,78;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:46: Voltage:9,86;MaxVoltage:9,91;MinVoltage:0,08;Ampere:25,54;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,54;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:48: Voltage:9,09;MaxVoltage:9,91;MinVoltage:0,08;Ampere:23,63;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,61;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:50: Voltage:7,87;MaxVoltage:9,91;MinVoltage:0,08;Ampere:19,65;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,1;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:52: Voltage:6,09;MaxVoltage:9,91;MinVoltage:0,08;Ampere:14,81;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,16;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:54: Voltage:4,04;MaxVoltage:9,91;MinVoltage:0,08;Ampere:9,78;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,33;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:56: Voltage:2,32;MaxVoltage:9,91;MinVoltage:0,08;Ampere:5,22;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,68;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:13:58: Voltage:0,91;MaxVoltage:9,91;MinVoltage:0,08;Ampere:1,71;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,5;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:14:00: Voltage:0,22;MaxVoltage:9,91;MinVoltage:0,08;Ampere:0,36;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,08;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:14:02: Voltage:0,29;MaxVoltage:9,91;MinVoltage:0,08;Ampere:1,06;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,54;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:14:04: Voltage:1,05;MaxVoltage:9,91;MinVoltage:0,08;Ampere:3,73;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,69;MaxTempe17.07.2023 09:15:10: Voltage:4,92;MaxVoltage:4,92;MinVoltage:4,92;Ampere:14,32;MaxAmpere:14,32;MinAmpere:14,32;Temperature:5,79;MaxTemperature:5,79;MinTemperature:5,79
17.07.2023 09:15:12: Voltage:6,86;MaxVoltage:6,86;MinVoltage:4,92;Ampere:19,22;MaxAmpere:19,22;MinAmpere:14,32;Temperature:7,6;MaxTemperature:7,67;MinTemperature:5,79
17.07.2023 09:15:14: Voltage:8,55;MaxVoltage:8,55;MinVoltage:4,92;Ampere:23,31;MaxAmpere:23,31;MinAmpere:14,32;Temperature:9,03;MaxTemperature:9,04;MinTemperature:5,79
17.07.2023 09:15:16: Voltage:9,5;MaxVoltage:9,54;MinVoltage:4,92;Ampere:25,54;MaxAmpere:25,54;MinAmpere:14,32;Temperature:9,76;MaxTemperature:9,82;MinTemperature:5,79
17.07.2023 09:15:18: Voltage:9,88;MaxVoltage:9,89;MinVoltage:4,92;Ampere:25,96;MaxAmpere:26,17;MinAmpere:14,32;Temperature:9,67;MaxTemperature:9,92;MinTemperature:5,79
17.07.2023 09:15:20: Voltage:9,39;MaxVoltage:9,89;MinVoltage:4,92;Ampere:24,3;MaxAmpere:26,17;MinAmpere:14,32;Temperature:8,88;MaxTemperature:9,92;MinTemperature:5,79
17.07.2023 09:15:22: Voltage:8,19;MaxVoltage:9,89;MinVoltage:4,92;Ampere:20,93;MaxAmpere:26,17;MinAmpere:14,32;Temperature:7,47;MaxTemperature:9,92;MinTemperature:5,79
17.07.2023 09:15:24: Voltage:6,49;MaxVoltage:9,89;MinVoltage:4,92;Ampere:16,06;MaxAmpere:26,17;MinAmpere:14,32;Temperature:5,61;MaxTemperature:9,92;MinTemperature:5,61
17.07.2023 09:15:26: Voltage:4,5;MaxVoltage:9,89;MinVoltage:4,5;Ampere:10,94;MaxAmpere:26,17;MinAmpere:10,93;Temperature:3,79;MaxTemperature:9,92;MinTemperature:3,71
17.07.2023 09:15:28: Voltage:2,62;MaxVoltage:9,89;MinVoltage:2,62;Ampere:6,16;MaxAmpere:26,17;MinAmpere:6,12;Temperature:1,95;MaxTemperature:9,92;MinTemperature:1,95
17.07.2023 09:15:30: Voltage:1,15;MaxVoltage:9,89;MinVoltage:1,15;Ampere:2,6;MaxAmpere:26,17;MinAmpere:2,38;Temperature:0,66;MaxTemperature:9,92;MinTemperature:0,66
17.07.2023 09:15:32: Voltage:0,3;MaxVoltage:9,89;MinVoltage:0,3;Ampere:0,49;MaxAmpere:26,17;MinAmpere:0,49;Temperature:0,2;MaxTemperature:9,92;MinTemperature:0,11
17.07.2023 09:15:34: Voltage:0,18;MaxVoltage:9,89;MinVoltage:0,08;Ampere:0,85;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,36;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:15:36: Voltage:0,8;MaxVoltage:9,89;MinVoltage:0,08;Ampere:2,75;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,37;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:15:38: Voltage:2,1;MaxVoltage:9,89;MinVoltage:0,08;Ampere:6,66;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,88;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:15:40: Voltage:3,98;MaxVoltage:9,89;MinVoltage:0,08;Ampere:11,58;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,83;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:15:42: Voltage:5,89;MaxVoltage:9,89;MinVoltage:0,08;Ampere:16,87;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,66;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:15:44: Voltage:7,72;MaxVoltage:9,89;MinVoltage:0,08;Ampere:21,39;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,39;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:15:46: Voltage:9,09;MaxVoltage:9,89;MinVoltage:0,08;Ampere:24,44;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,49;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:15:48: Voltage:9,73;MaxVoltage:9,89;MinVoltage:0,08;Ampere:25,74;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,86;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:15:50: Voltage:9,76;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,19;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,47;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:15:52: Voltage:8,84;MaxVoltage:9,9;MinVoltage:0,08;Ampere:22,69;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,35;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:15:54: Voltage:7,41;MaxVoltage:9,9;MinVoltage:0,08;Ampere:18,7;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,63;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:15:56: Voltage:5,61;MaxVoltage:9,9;MinVoltage:0,08;Ampere:13,73;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,77;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:15:58: Voltage:3,73;MaxVoltage:9,9;MinVoltage:0,08;Ampere:8,8;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,89;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:16:00: Voltage:1,89;MaxVoltage:9,9;MinVoltage:0,08;Ampere:4,27;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,39;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:16:02: Voltage:0,65;MaxVoltage:9,9;MinVoltage:0,08;Ampere:1,2;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,34;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:16:04: Voltage:0,17;MaxVoltage:9,9;MinVoltage:0,08;Ampere:0,4;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,19;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:16:06: Voltage:0,42;MaxVoltage:9,9;MinVoltage:0,08;Ampere:1,61;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,7;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:16:08: Voltage:1,4;MaxVoltage:9,9;MinVoltage:0,08;Ampere:4,58;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,04;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:16:10: Voltage:2,89;MaxVoltage:9,9;MinVoltage:0,08;Ampere:8,77;MaxAmpere:26,17;MinAmpere:0,21;Temperature:3,79;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:16:12: Voltage:4,85;MaxVoltage:9,9;MinVoltage:0,08;Ampere:14,06;MaxAmpere:26,17;MinAmpere:0,21;Temperature:5,68;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:16:14: Voltage:6,77;MaxVoltage:9,9;MinVoltage:0,08;Ampere:18,98;MaxAmpere:26,17;MinAmpere:0,21;Temperature:7,54;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:16:16: Voltage:8,42;MaxVoltage:9,9;MinVoltage:0,08;Ampere:22,93;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,91;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 09:16:18: Voltage:9,48;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,34;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,78;MaxTemperature:9,92;MinTemperature:0,08
